A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,y
10.1,0.52,7.0,3.1,24.0,0.27,0.3,0.076,0.99344,1.5,145.0,1
9.2,0.5,6.6,3.06,23.0,0.22,0.26,0.05,0.99904,18.15,139.0,1
9.1,0.53,7.5,3.05,26.0,0.31,0.24,0.05,0.99884,13.1,180.0,0
9.1,0.53,7.5,3.05,26.0,0.31,0.24,0.05,0.99884,13.1,180.0,0
9.1,0.53,7.5,3.05,26.0,0.31,0.24,0.05,0.99884,13.1,180.0,0
9.1,0.53,7.5,3.05,26.0,0.31,0.24,0.05,0.99884,13.1,180.0,0
11.7,0.5,6.6,2.96,45.0,0.34,0.15,0.037,0.98949,1.0,79.0,0
12.6,0.44,6.7,3.23,29.0,0.43,0.34,0.041,0.99014,1.6,114.0,0
9.0,0.47,7.7,2.86,61.0,0.46,0.35,0.088,0.99786,11.8,183.0,1
10.1,0.44,6.7,3.12,53.0,0.09,0.31,0.039,0.99206,1.4,141.0,1
13.6,0.34,4.7,3.3,5.0,0.09,0.67,0.02,0.98722,1.0,9.0,1
9.1,0.53,7.5,3.05,26.0,0.31,0.24,0.05,0.99884,13.1,180.0,0
9.2,0.54,6.3,3.09,57.0,0.18,0.2,0.045,0.99666,10.6,159.0,1
8.8,0.51,6.6,3.12,45.0,0.23,0.28,0.049,0.99754,10.4,190.0,1
9.1,0.48,6.5,3.47,20.0,0.38,0.35,0.036,0.99712,7.4,196.0,0
11.2,0.35,6.8,3.04,29.0,0.26,0.22,0.041,0.99104,1.2,182.0,1
9.2,0.52,6.3,3.11,20.0,0.24,0.18,0.053,0.99373,3.4,119.0,0
9.2,0.5,6.6,3.06,23.0,0.22,0.26,0.05,0.99904,18.15,139.0,1
9.5,0.48,6.6,3.18,54.0,0.45,0.3,0.038,0.9956,8.0,200.0,1
9.8,0.62,7.7,3.11,28.0,0.23,0.3,0.068,0.99382,2.0,138.0,1
9.8,0.62,7.7,3.11,29.0,0.23,0.31,0.069,0.99382,2.0,134.0,1
11.3,0.66,5.4,3.37,29.0,0.33,0.255,0.051,0.99048,1.2,122.0,0
12.1,0.34,6.6,3.17,13.0,0.28,0.26,0.028,0.99254,9.4,121.0,0
10.3,0.45,7.5,3.28,11.0,0.41,0.28,0.044,0.99293,1.3,126.0,1
9.0,0.53,6.2,3.11,58.0,0.2,0.22,0.035,1.00022,20.8,184.0,0
11.6,0.35,7.0,3.08,51.0,0.26,0.34,0.041,0.99382,10.3,166.0,0
10.3,0.45,7.5,3.28,11.0,0.41,0.28,0.044,0.99293,1.3,126.0,1
12.5,0.68,6.5,3.21,39.0,0.34,0.19,0.029,0.98954,1.6,116.0,0
8.6,0.45,6.0,3.39,28.0,0.29,0.21,0.042,0.99936,13.1,125.0,1
13.4,0.33,6.1,3.19,34.0,0.46,0.22,0.16,0.9884,1.8,74.0,0
9.2,0.51,7.1,2.97,65.0,0.72,0.21,0.167,0.99324,1.6,120.0,1
10.2,0.35,5.6,3.32,18.0,0.18,0.26,0.034,0.99174,1.4,135.0,0
11.9,0.4,7.4,3.02,45.0,0.28,0.27,0.04,0.99043,1.8,121.0,1
9.0,0.42,6.8,2.89,67.0,0.3,0.22,0.07,0.99654,10.6,194.0,0
9.0,0.51,6.2,3.3,47.0,0.25,0.24,0.055,0.99758,12.5,134.0,1
11.0,0.59,6.3,3.43,40.0,0.29,0.28,0.051,0.99374,6.8,143.0,0
10.0,0.5,5.5,3.28,10.0,0.23,0.17,0.039,0.99243,2.9,108.0,1
10.7,0.46,6.5,3.29,25.0,0.34,0.26,0.04,0.99216,1.4,184.0,1
10.7,0.46,6.6,3.29,24.0,0.33,0.27,0.042,0.99215,1.4,183.0,1
11.0,0.39,7.8,2.99,47.0,0.32,0.19,0.015,0.99278,7.4,124.0,0
10.0,0.5,5.5,3.28,10.0,0.23,0.17,0.039,0.99243,2.9,108.0,1
10.7,0.46,6.5,3.29,25.0,0.34,0.26,0.04,0.99216,1.4,184.0,1
10.7,0.46,6.6,3.29,24.0,0.33,0.27,0.042,0.99215,1.4,183.0,1
11.0,0.39,7.8,2.99,47.0,0.32,0.19,0.015,0.99278,7.4,124.0,0
11.0,0.39,7.8,2.99,31.0,0.32,0.2,0.016,0.99186,5.0,101.0,0
10.9,0.52,7.4,2.79,10.0,0.35,0.2,0.025,0.99244,6.1,40.0,1
11.5,0.37,6.7,3.03,22.0,0.24,0.39,0.017,0.99084,2.7,80.0,1
9.4,0.49,6.9,3.08,59.0,0.17,0.4,0.033,0.99754,12.9,186.0,1
9.4,0.49,6.9,3.08,59.0,0.17,0.4,0.033,0.99754,12.9,186.0,1
9.4,0.49,6.9,3.08,59.0,0.17,0.4,0.033,0.99754,12.9,186.0,1
10.6,0.38,6.3,3.17,53.0,0.29,0.24,0.035,0.99567,13.7,134.0,0
9.4,0.49,6.9,3.08,59.0,0.17,0.4,0.033,0.99754,12.9,186.0,1
10.2,0.42,6.1,3.14,61.0,0.28,0.27,0.042,0.99532,9.8,125.0,0
10.6,0.38,6.3,3.17,53.0,0.29,0.24,0.035,0.99567,13.7,134.0,0
13.5,0.37,5.0,3.26,65.0,0.12,0.61,0.009,0.9874,1.3,100.0,1
9.7,0.58,6.7,3.31,61.0,0.39,0.42,0.04,0.99794,12.1,248.0,1
12.2,0.32,6.5,3.24,41.0,0.28,0.33,0.018,0.99122,6.1,103.0,0
12.3,0.57,6.9,3.11,29.0,0.31,0.33,0.04,0.99226,7.7,135.0,1
12.2,0.32,6.5,3.24,41.0,0.28,0.33,0.018,0.99122,6.1,103.0,0
9.7,0.58,6.7,3.31,61.0,0.39,0.42,0.04,0.99794,12.1,248.0,1
10.8,0.29,7.4,3.13,31.0,0.29,0.25,0.02,0.99338,6.8,113.0,0
11.0,0.29,7.6,3.08,23.0,0.3,0.27,0.018,0.9938,9.2,96.0,0
9.5,0.48,6.4,3.18,52.0,0.45,0.27,0.05,0.9955,8.3,196.0,1
10.1,0.49,6.5,3.2,29.0,0.27,0.25,0.064,0.99776,17.4,140.0,0
8.8,0.34,7.4,3.02,61.5,0.48,0.29,0.037,0.99808,12.8,182.0,1
9.5,0.48,6.4,3.18,54.0,0.44,0.34,0.043,0.99551,8.2,201.0,1
9.5,0.48,6.6,3.18,53.0,0.52,0.27,0.044,0.99548,8.1,202.0,1
9.5,0.47,6.6,3.16,52.0,0.52,0.26,0.047,0.99541,8.2,191.0,0
9.5,0.48,6.4,3.18,52.0,0.45,0.27,0.05,0.9955,8.3,196.0,1
9.5,0.47,6.5,3.18,46.0,0.5,0.26,0.051,0.99536,8.0,197.0,1
10.4,0.58,6.8,3.03,53.0,0.3,0.25,0.043,0.99524,11.8,133.0,0
9.9,0.55,6.3,3.14,63.0,0.26,0.32,0.049,0.9961,12.0,170.0,0
10.0,0.48,5.5,3.22,22.0,0.45,0.24,0.046,0.99224,1.7,113.0,1
10.1,0.49,6.5,3.2,29.0,0.27,0.25,0.064,0.99776,17.4,140.0,0
9.4,0.39,6.6,3.17,33.0,0.29,0.13,0.056,0.99702,13.9,95.0,0
9.3,0.47,7.0,3.03,13.0,0.21,0.39,0.098,0.99657,10.7,91.0,1
10.9,0.52,7.9,3.05,21.0,0.39,0.21,0.057,0.99176,2.0,138.0,1
11.4,0.57,7.0,3.2,21.0,0.28,0.3,0.042,0.99166,2.2,177.0,1
10.3,0.73,8.1,2.99,7.0,0.3,0.2,0.036,0.99242,1.3,49.0,1
11.0,0.51,8.3,3.02,20.0,0.3,0.18,0.033,0.99109,1.1,57.0,0
10.9,0.52,7.9,3.05,21.0,0.39,0.21,0.057,0.99176,2.0,138.0,1
10.8,0.4,7.2,2.99,16.0,0.34,0.17,0.042,0.99278,6.4,111.0,0
10.3,0.73,8.1,2.99,7.0,0.3,0.2,0.036,0.99242,1.3,49.0,1
11.0,0.51,8.3,3.02,20.0,0.3,0.18,0.033,0.99109,1.1,57.0,0
9.3,0.47,7.0,3.03,13.0,0.21,0.39,0.098,0.99657,10.7,91.0,1
10.2,0.59,6.8,2.96,7.0,0.62,0.21,0.041,0.99358,6.4,113.0,1
10.2,0.59,6.9,2.96,7.0,0.62,0.21,0.042,0.99358,6.3,109.0,0
10.8,0.4,7.2,2.99,16.0,0.34,0.17,0.042,0.99278,6.4,111.0,0
11.1,0.52,7.2,3.13,23.0,0.38,0.28,0.052,0.9912,2.0,156.0,1
10.9,0.52,7.9,3.05,21.0,0.39,0.21,0.057,0.99176,2.0,138.0,1
11.4,0.57,7.0,3.2,21.0,0.28,0.3,0.042,0.99166,2.2,177.0,1
10.3,0.49,7.4,3.22,31.0,0.28,0.34,0.049,0.99677,12.1,149.0,1
9.9,0.59,6.8,3.12,28.0,0.3,0.41,0.045,0.9953,8.8,131.0,1
11.3,0.44,6.3,3.24,43.0,0.24,0.4,0.036,0.99186,5.1,131.0,0
11.5,0.4,5.1,3.38,36.0,0.26,0.35,0.034,0.99188,6.8,120.0,0
11.5,0.4,5.1,3.38,36.0,0.26,0.35,0.034,0.99188,6.8,120.0,0
10.7,0.38,6.3,3.0,34.0,0.2,0.3,0.039,0.99158,3.7,132.0,1
10.4,0.56,6.9,3.03,52.0,0.28,0.28,0.042,0.99522,12.2,139.0,0
12.5,0.64,7.0,3.17,39.0,0.28,0.33,0.033,0.99176,5.7,204.0,0
9.5,0.48,6.7,3.19,48.0,0.49,0.26,0.052,0.99558,8.1,197.0,1
13.0,0.54,6.7,3.26,12.0,0.21,0.46,0.034,0.99016,4.0,88.0,0
11.5,0.4,5.1,3.38,36.0,0.26,0.35,0.034,0.99188,6.8,120.0,0
11.5,0.39,5.1,3.22,13.0,0.18,0.23,0.053,0.98956,1.0,99.0,1
11.3,0.44,6.3,3.24,43.0,0.24,0.4,0.036,0.99186,5.1,131.0,0
9.6,0.44,6.8,2.83,30.0,0.19,0.31,0.086,0.993,3.5,130.0,1
9.6,0.44,6.8,2.83,30.0,0.19,0.31,0.086,0.993,3.5,130.0,1
9.7,0.37,7.0,3.15,45.0,0.29,0.15,0.058,0.9978,16.4,110.0,0
9.2,0.62,6.5,3.14,49.0,0.22,0.41,0.052,0.9946,4.8,142.0,1
8.4,0.48,6.2,3.16,34.0,0.23,0.31,0.052,0.99429,3.3,113.0,1
12.4,0.45,8.0,3.0,41.0,0.33,0.27,0.05,0.99002,1.2,103.0,0
12.4,0.45,8.0,3.0,41.0,0.33,0.27,0.05,0.99002,1.2,103.0,0
9.2,0.62,6.5,3.14,49.0,0.22,0.41,0.052,0.9946,4.8,142.0,1
8.4,0.48,6.2,3.16,34.0,0.23,0.31,0.052,0.99429,3.3,113.0,1
11.7,0.36,6.7,3.14,24.0,0.25,0.37,0.028,0.9909,2.5,84.0,0
11.0,0.56,6.6,2.96,41.0,0.5,0.21,0.036,0.99294,8.7,191.0,0
11.9,0.43,7.5,2.97,36.0,0.31,0.26,0.032,0.99044,1.6,109.0,0
11.7,0.36,6.7,3.14,24.0,0.25,0.37,0.028,0.9909,2.5,84.0,0
9.1,0.54,6.4,3.26,36.0,0.23,0.32,0.055,0.9986,16.2,176.0,1
12.6,0.35,6.7,3.34,20.0,0.32,0.24,0.023,0.99262,9.0,109.0,0
9.1,0.54,6.4,3.26,36.0,0.23,0.32,0.055,0.9986,16.2,176.0,1
10.5,0.46,7.1,3.17,23.0,0.79,0.39,0.194,0.99212,1.4,90.0,0
10.6,0.64,8.2,3.23,18.0,0.43,0.31,0.047,0.99628,7.0,87.0,1
12.6,0.35,6.7,3.34,20.0,0.32,0.24,0.023,0.99262,9.0,109.0,0
12.0,0.49,5.9,3.36,38.0,0.23,0.2,0.037,0.99021,1.5,93.0,0
12.1,0.68,5.9,3.55,40.0,0.27,0.12,0.03,0.99226,4.8,110.0,0
11.3,0.38,5.9,3.21,68.0,0.29,0.18,0.032,0.99159,4.6,137.0,0
12.0,0.49,5.9,3.36,38.0,0.23,0.2,0.037,0.99021,1.5,93.0,0
10.3,0.55,5.4,3.46,28.0,0.27,0.17,0.049,0.99224,2.7,104.0,0
12.7,0.31,6.1,3.27,47.0,0.3,0.21,0.039,0.99068,6.3,136.0,0
9.2,0.37,7.3,3.12,52.0,0.26,0.25,0.048,0.99587,7.2,207.0,1
9.2,0.37,7.3,3.12,52.0,0.26,0.25,0.048,0.99587,7.2,207.0,1
9.5,0.47,6.2,3.1,108.0,0.3,0.22,0.054,0.99728,12.4,152.0,0
10.1,0.34,6.5,3.16,98.0,0.19,0.27,0.045,0.99364,6.6,175.0,0
10.1,0.34,6.5,3.16,98.0,0.19,0.27,0.045,0.99364,6.6,175.0,0
13.1,0.56,6.0,3.24,41.0,0.38,0.31,0.04,0.98968,4.8,101.0,0
11.0,0.55,8.4,3.1,59.0,0.32,0.23,0.048,0.99178,1.3,113.0,0
9.2,0.37,7.3,3.12,52.0,0.26,0.25,0.048,0.99587,7.2,207.0,1
9.4,0.36,6.0,3.08,112.0,0.25,0.22,0.056,0.9961,11.1,177.0,0
9.5,0.47,6.2,3.1,108.0,0.3,0.22,0.054,0.99728,12.4,152.0,0
10.2,0.4,6.1,3.16,74.0,0.27,0.23,0.055,0.99534,9.8,134.0,0
10.1,0.34,6.5,3.16,98.0,0.19,0.27,0.045,0.99364,6.6,175.0,0
9.0,0.51,7.6,2.91,58.0,0.51,0.37,0.094,0.99776,11.7,181.0,1
9.6,0.5,6.7,3.13,50.0,0.51,0.26,0.062,0.99545,8.0,194.0,1
10.5,0.38,6.1,3.2,54.0,0.28,0.22,0.059,0.99665,16.55,135.0,1
11.4,0.5,7.1,3.15,20.0,0.31,0.28,0.053,0.99069,1.5,98.0,1
9.4,0.49,6.5,3.18,58.0,0.31,0.35,0.069,0.99692,10.2,170.0,1
8.9,0.45,6.0,3.1,42.0,0.24,0.28,0.047,0.99896,17.8,111.0,0
8.9,0.45,6.0,3.1,42.0,0.24,0.28,0.047,0.99896,17.8,111.0,0
10.8,0.52,7.1,3.15,28.0,0.37,0.2,0.049,0.99226,1.5,129.0,1
12.2,0.55,6.8,3.06,34.0,0.31,0.33,0.045,0.99226,7.4,143.0,0
8.9,0.45,6.0,3.1,42.0,0.24,0.28,0.047,0.99896,17.8,111.0,0
12.5,0.63,7.2,3.13,21.0,0.36,0.24,0.029,0.99076,2.0,63.0,0
12.2,0.55,6.8,3.06,34.0,0.31,0.33,0.045,0.99226,7.4,143.0,0
12.5,0.63,7.2,3.13,21.0,0.36,0.24,0.029,0.99076,2.0,63.0,0
8.9,0.45,6.0,3.1,42.0,0.24,0.28,0.047,0.99896,17.8,111.0,0
10.8,0.37,6.2,3.16,43.0,0.26,0.27,0.046,0.9951,12.1,127.0,0
11.4,0.31,6.4,2.99,28.0,0.26,0.38,0.043,0.99234,8.2,98.0,0
10.8,0.52,7.1,3.15,28.0,0.37,0.2,0.049,0.99226,1.5,129.0,1
10.6,0.39,6.0,3.18,47.0,0.3,0.21,0.036,0.99368,8.7,127.0,1
9.2,0.39,7.0,3.01,17.0,0.1,0.34,0.044,0.9937,3.5,63.0,1
12.2,0.46,5.9,3.24,21.0,0.16,0.435,0.031,0.99151,6.4,134.0,0
12.3,0.45,7.0,3.26,17.0,0.33,0.25,0.021,0.99021,2.1,76.0,0
10.4,0.56,6.7,3.23,40.0,0.29,0.26,0.038,0.99479,7.7,179.0,0
10.4,0.57,7.0,2.99,72.0,0.3,0.24,0.035,0.9954,12.3,172.0,0
10.6,0.39,6.0,3.18,47.0,0.3,0.21,0.036,0.99368,8.7,127.0,1
9.2,0.39,7.0,3.01,17.0,0.1,0.34,0.044,0.9937,3.5,63.0,1
11.4,0.64,6.1,2.95,12.0,0.38,0.22,0.144,0.9908,2.8,65.0,0
11.5,0.38,5.8,3.1,26.0,0.26,0.27,0.071,0.98994,3.5,69.0,0
13.6,0.27,7.1,3.17,49.0,0.3,0.37,0.04,0.99021,6.2,139.0,0
9.2,0.42,7.2,2.93,70.0,0.82,0.23,0.149,0.99304,1.3,109.0,0
11.1,0.48,7.2,3.17,24.0,0.32,0.25,0.054,0.99154,1.5,105.0,0
13.6,0.27,7.1,3.17,49.0,0.3,0.37,0.04,0.99021,6.2,139.0,0
9.4,0.52,6.2,3.18,49.0,0.51,0.28,0.056,0.9956,7.9,206.0,1
13.2,0.4,6.6,3.0,28.0,0.28,0.31,0.035,0.98836,1.4,107.0,0
11.2,0.53,7.4,3.04,24.0,0.37,0.25,0.05,0.99138,2.6,132.0,0
10.2,0.57,7.3,3.14,46.0,0.34,0.36,0.057,0.99751,14.8,173.0,1
10.1,0.39,8.6,2.95,16.0,0.3,0.31,0.045,0.99249,0.9,109.0,1
10.1,0.39,8.6,2.95,16.0,0.3,0.31,0.045,0.99249,0.9,109.0,1
10.3,0.31,8.6,2.83,38.0,0.33,0.22,0.031,0.99239,1.2,95.0,1
9.9,0.33,6.9,3.19,30.0,0.29,0.14,0.056,0.99512,9.9,91.0,0
11.5,0.31,6.5,3.15,17.0,0.31,0.22,0.046,0.99098,3.9,106.0,1
9.0,0.56,6.6,3.18,27.0,0.47,0.32,0.063,0.99872,15.6,173.0,1
9.0,0.56,6.6,3.18,27.0,0.47,0.32,0.063,0.99872,15.6,173.0,1
12.1,0.41,6.1,3.03,25.0,0.26,0.28,0.03,0.98894,1.5,101.0,0
13.3,0.41,6.2,3.14,28.0,0.28,0.3,0.036,0.988245,1.6,106.0,0
10.7,0.53,7.3,3.28,26.0,0.3,0.27,0.04,0.99222,1.3,84.0,0
9.4,0.56,7.0,3.08,50.0,0.2,0.46,0.046,0.99898,16.7,184.0,1
10.3,0.61,5.7,3.44,16.0,0.25,0.23,0.042,0.99486,7.95,108.0,0
9.3,0.42,6.5,3.17,51.5,0.36,0.36,0.185,0.99528,6.7,151.0,1
12.0,0.6,8.2,2.88,41.0,0.38,0.18,0.04,0.99062,1.1,92.0,0
11.0,0.6,6.2,3.21,47.0,0.32,0.27,0.048,0.99282,6.3,159.0,0
9.3,0.5,6.9,3.16,36.0,0.37,0.4,0.053,0.996,8.9,148.0,1
10.1,0.4,4.9,3.24,32.0,0.34,0.345,0.068,0.99138,1.0,143.0,1
11.1,0.47,7.2,3.18,26.0,0.39,0.23,0.053,0.99166,1.5,106.0,0
9.9,0.58,6.4,2.99,26.0,0.15,0.2,0.046,0.99408,6.6,113.0,0
11.0,0.6,6.1,3.22,47.0,0.32,0.27,0.048,0.99281,6.2,161.0,0
11.0,0.6,6.2,3.21,47.0,0.32,0.27,0.048,0.99282,6.3,159.0,0
12.5,0.42,6.0,3.32,31.0,0.33,0.3,0.042,0.98964,2.1,127.0,0
9.3,0.45,5.7,3.32,26.0,0.3,0.14,0.045,0.99469,5.4,105.0,1
9.3,0.5,6.9,3.16,36.0,0.37,0.4,0.053,0.996,8.9,148.0,1
10.1,0.4,4.9,3.24,32.0,0.34,0.345,0.068,0.99138,1.0,143.0,1
8.8,0.51,6.3,3.14,36.0,0.2,0.33,0.066,0.9991,17.9,161.0,1
11.2,0.47,7.0,2.88,34.0,0.3,0.16,0.043,0.99047,2.6,90.0,0
8.8,0.51,6.3,3.14,36.0,0.2,0.33,0.066,0.9991,17.9,161.0,1
11.2,0.47,7.0,2.88,34.0,0.3,0.16,0.043,0.99047,2.6,90.0,0
10.3,0.46,5.4,3.24,22.0,0.18,0.24,0.05,0.99207,2.3,145.0,1
12.0,0.48,7.7,3.11,15.0,0.36,0.31,0.026,0.99152,4.3,87.0,1
9.5,0.41,5.6,3.26,36.0,0.19,0.185,0.048,0.99438,7.1,110.0,0
9.5,0.41,5.6,3.26,36.0,0.19,0.185,0.048,0.99438,7.1,110.0,0
9.8,0.54,6.6,3.14,54.0,0.24,0.43,0.04,0.99622,11.9,159.0,0
9.0,0.51,7.6,2.91,55.0,0.46,0.39,0.084,0.99773,11.7,170.0,1
8.8,0.52,7.5,2.97,61.0,0.48,0.35,0.056,0.99803,12.4,176.5,1
9.5,0.41,5.4,3.26,36.0,0.19,0.185,0.048,0.99438,7.1,110.0,0
9.5,0.51,6.5,3.16,35.0,0.52,0.29,0.049,0.99551,7.9,192.0,0
10.4,0.49,6.4,3.03,33.0,0.3,0.17,0.034,0.99152,2.8,125.0,0
10.4,0.49,6.4,3.03,33.0,0.3,0.17,0.034,0.99152,2.8,125.0,0
10.3,0.56,6.8,3.06,16.0,0.67,0.37,0.175,0.99244,1.5,98.0,0
9.5,0.51,6.5,3.16,35.0,0.52,0.29,0.049,0.99551,7.9,192.0,0
13.0,0.38,6.9,3.09,18.0,0.25,0.27,0.03,0.99116,7.5,117.0,0
10.4,0.59,6.5,3.25,41.0,0.52,0.29,0.034,0.99223,1.7,193.0,0
10.7,0.4,6.1,3.21,54.0,0.25,0.22,0.035,0.99481,12.1,135.0,1
10.4,0.42,5.6,3.19,31.0,0.25,0.23,0.043,0.99429,8.0,101.0,0
9.9,0.37,6.8,3.2,45.0,0.27,0.11,0.044,0.99454,8.6,104.0,0
9.9,0.37,6.8,3.2,45.0,0.27,0.11,0.044,0.99454,8.6,104.0,0
9.4,0.71,7.3,3.16,73.0,0.41,0.23,0.048,0.99863,14.6,223.0,0
11.4,0.43,6.1,3.3,46.0,0.17,0.2,0.048,0.991,1.6,129.0,0
9.9,0.37,6.8,3.2,45.0,0.27,0.11,0.044,0.99454,8.6,104.0,0
9.4,0.71,7.3,3.16,73.0,0.41,0.23,0.048,0.99863,14.6,223.0,0
9.2,0.39,6.9,2.99,36.0,0.41,0.2,0.06,0.99317,1.1,104.0,1
12.1,0.72,8.0,2.9,3.0,0.31,0.37,0.038,0.99186,4.7,127.0,1
10.5,0.98,6.4,3.01,25.0,0.49,0.24,0.053,0.9942,5.8,120.0,0
10.5,0.98,6.4,3.01,25.0,0.49,0.24,0.053,0.9942,5.8,120.0,0
10.5,0.98,6.4,3.01,25.0,0.49,0.24,0.053,0.9942,5.8,120.0,0
9.5,0.4,6.4,3.0,21.0,0.57,0.25,0.062,0.99238,1.0,122.0,1
9.2,0.45,6.1,3.07,25.0,0.48,0.25,0.052,0.99782,15.8,94.0,0
11.1,0.72,6.8,3.07,40.0,0.35,0.14,0.047,0.99111,1.5,117.0,0
11.1,0.72,6.8,3.07,40.0,0.35,0.14,0.047,0.99111,1.5,117.0,0
12.6,0.58,5.4,3.04,10.0,0.32,0.15,0.037,0.98878,2.5,51.0,0
9.5,0.4,6.4,3.0,21.0,0.57,0.25,0.062,0.99238,1.0,122.0,1
9.2,0.45,6.1,3.07,25.0,0.48,0.25,0.052,0.99782,15.8,94.0,0
10.8,0.57,6.8,3.2,40.0,0.32,0.22,0.054,0.9938,5.9,152.0,0
11.3,0.6,7.2,3.0,39.0,0.29,0.21,0.044,0.99143,3.1,122.0,0
10.5,0.98,6.4,3.01,25.0,0.49,0.24,0.053,0.9942,5.8,120.0,0
9.8,0.56,6.5,3.08,56.0,0.24,0.46,0.051,0.99588,11.5,171.0,0
8.5,0.61,6.5,2.98,56.0,0.48,0.18,0.054,1.00038,18.0,183.0,0
9.3,0.5,6.2,3.16,6.0,0.12,0.32,0.054,0.99424,4.8,97.0,1
9.2,0.52,7.2,3.2,45.0,0.24,0.4,0.055,0.99626,8.5,151.0,1
11.4,0.51,5.9,3.21,32.0,0.24,0.23,0.037,0.99076,1.6,115.0,0
8.5,0.61,6.4,2.98,56.0,0.48,0.18,0.054,1.00038,18.0,183.0,0
9.3,0.5,6.2,3.16,6.0,0.12,0.32,0.054,0.99424,4.8,97.0,1
9.2,0.4,7.0,3.04,35.0,0.42,0.23,0.062,0.99318,1.1,100.0,1
9.2,0.52,7.2,3.2,45.0,0.24,0.4,0.055,0.99626,8.5,151.0,1
10.4,0.79,7.6,3.18,52.0,0.37,0.19,0.033,0.99726,13.1,151.0,0
11.6,0.56,6.0,3.27,50.0,0.27,0.28,0.046,0.99126,4.1,147.0,0
12.4,0.6,6.2,3.25,37.0,0.45,0.32,0.029,0.98998,2.9,94.0,0
10.4,0.79,7.6,3.18,52.0,0.37,0.19,0.033,0.99726,13.1,151.0,0
9.3,0.54,6.4,3.09,22.0,0.26,0.26,0.052,0.99304,1.1,176.0,1
12.2,0.46,5.9,3.2,37.0,0.27,0.25,0.029,0.9892,1.5,81.0,0
11.0,0.46,6.1,3.22,33.0,0.3,0.28,0.031,0.99296,7.75,139.0,0
11.4,0.38,6.9,3.11,30.0,0.38,0.19,0.023,0.99047,1.15,105.0,1
9.5,0.41,6.4,3.06,15.0,0.57,0.29,0.06,0.9924,1.0,120.0,1
9.2,0.53,6.8,3.07,16.0,0.22,0.27,0.034,0.9989,17.8,116.0,1
11.1,0.62,7.5,3.13,23.0,0.38,0.26,0.021,0.99338,5.7,125.0,0
9.2,0.53,6.8,3.07,16.0,0.22,0.27,0.034,0.9989,17.8,116.0,1
11.0,0.58,6.4,3.24,53.0,0.22,0.2,0.032,0.99404,7.4,172.0,0
9.9,0.48,7.3,3.14,40.0,0.22,0.33,0.041,0.99287,1.4,177.0,1
9.9,0.46,7.3,3.14,43.0,0.22,0.34,0.044,0.99286,1.4,176.0,1
9.5,0.41,6.4,3.06,15.0,0.57,0.29,0.06,0.9924,1.0,120.0,1
9.4,0.5,6.3,3.21,48.0,0.29,0.24,0.052,0.9934,1.6,185.0,1
9.3,0.52,6.2,3.23,45.0,0.22,0.24,0.053,0.99545,7.9,149.0,1
10.7,0.63,6.9,3.0,49.0,0.35,0.19,0.038,0.99546,13.5,118.0,0
10.7,0.63,6.9,3.0,49.0,0.35,0.19,0.038,0.99546,13.5,118.0,0
11.3,0.58,6.8,3.02,32.0,0.36,0.16,0.034,0.99058,1.3,98.0,0
11.7,0.38,6.8,2.96,22.0,0.27,0.3,0.028,0.99314,11.6,97.0,0
9.3,0.52,6.2,3.23,45.0,0.22,0.24,0.053,0.99545,7.9,149.0,1
11.7,0.38,6.8,2.96,22.0,0.27,0.3,0.028,0.99314,11.6,97.0,0
10.7,0.51,6.5,3.23,25.0,0.18,0.43,0.032,0.99565,13.15,131.0,1
11.4,0.54,6.6,3.05,38.0,0.36,0.17,0.036,0.99056,1.9,110.0,0
10.7,0.63,6.9,3.0,49.0,0.35,0.19,0.038,0.99546,13.5,118.0,0
11.3,0.58,6.8,3.02,32.0,0.36,0.16,0.034,0.99058,1.3,98.0,0
10.0,0.42,6.4,3.19,20.0,0.01,0.41,0.048,0.99362,6.1,70.0,1
10.0,0.42,6.4,3.19,20.0,0.01,0.41,0.048,0.99362,6.1,70.0,1
11.2,0.49,7.4,3.15,27.0,0.32,0.36,0.036,0.99196,1.9,119.0,0
9.7,0.41,6.1,3.07,44.0,0.21,0.17,0.09,0.99255,1.9,130.0,1
12.5,0.42,5.5,3.42,23.0,0.21,0.28,0.032,0.99027,1.6,85.0,1
11.8,0.36,7.1,3.16,60.0,0.27,0.44,0.057,0.99257,8.4,160.0,0
10.6,0.72,6.9,3.16,22.0,0.28,0.38,0.062,0.99506,8.3,166.0,1
11.8,0.36,7.1,3.16,60.0,0.27,0.44,0.057,0.99257,8.4,160.0,0
10.7,0.37,6.2,3.19,54.0,0.28,0.24,0.049,0.9952,12.2,133.0,0
9.9,0.51,6.1,3.21,41.0,0.27,0.28,0.048,0.99498,8.0,162.0,1
12.0,0.46,7.6,2.96,23.0,0.32,0.26,0.048,0.9903,1.3,76.0,0
8.5,0.39,6.5,3.19,11.0,0.16,0.36,0.054,0.99398,1.3,107.0,1
9.4,0.45,5.7,3.08,52.5,0.26,0.25,0.049,0.99691,12.5,120.0,0
10.4,0.46,7.4,3.13,33.0,0.26,0.37,0.05,0.99608,9.6,134.0,1
11.0,0.59,5.7,3.3,21.0,0.21,0.25,0.044,0.99142,1.5,108.0,0
11.0,0.57,5.8,3.3,21.0,0.21,0.23,0.044,0.99138,1.5,110.0,0
10.4,0.38,5.4,3.19,27.0,0.28,0.265,0.052,0.99432,7.8,91.0,0
